trial_id,status,duration_s,cfg_profile,cfg_seq_len,cfg_temperature,cfg_threshold,cfg_vocab_size,metric_argmax_sample_agreement,metric_avg_top_prob,metric_confident_entropy_avg,metric_median_top_prob,metric_p10_top_prob,metric_p90_top_prob,metric_skip_rate,metric_threshold,metric_uncertain_entropy_avg
token_confidence_threshold_t0128,completed,0.4107,uncertain,512,0.7,0.99,32000,0.0,0.00016882170166354626,0,0.0001645186566747725,0.00014459517842624336,0.00019691699708346277,0.0,0.99,10.281684875488281
token_confidence_threshold_t0129,completed,0.4242,uncertain,512,0.7,0.995,32000,0.0,0.00016882170166354626,0,0.0001645186566747725,0.00014459517842624336,0.00019691699708346277,0.0,0.995,10.281684875488281
token_confidence_threshold_t0130,completed,0.4097,uncertain,512,0.7,0.999,32000,0.0,0.00016882170166354626,0,0.0001645186566747725,0.00014459517842624336,0.00019691699708346277,0.0,0.999,10.281684875488281
token_confidence_threshold_t0131,completed,0.4112,uncertain,512,1.0,0.5,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.5,10.328503608703613
token_confidence_threshold_t0132,completed,0.4045,uncertain,512,1.0,0.6,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.6,10.328503608703613
token_confidence_threshold_t0133,completed,0.4093,uncertain,512,1.0,0.7,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.7,10.328503608703613
token_confidence_threshold_t0134,completed,0.4159,uncertain,512,1.0,0.8,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.8,10.328503608703613
token_confidence_threshold_t0135,completed,0.4143,uncertain,512,1.0,0.85,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.85,10.328503608703613
token_confidence_threshold_t0136,completed,0.4030,uncertain,512,1.0,0.9,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.9,10.328503608703613
token_confidence_threshold_t0137,completed,0.3997,uncertain,512,1.0,0.95,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.95,10.328503608703613
token_confidence_threshold_t0138,completed,0.3974,uncertain,512,1.0,0.99,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.99,10.328503608703613
token_confidence_threshold_t0139,completed,0.4012,uncertain,512,1.0,0.995,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.995,10.328503608703613
token_confidence_threshold_t0140,completed,0.4154,uncertain,512,1.0,0.999,32000,0.0,0.00010359393490944058,0,0.0001019002593238838,9.310489258496091e-05,0.00011554618686204776,0.0,0.999,10.328503608703613
token_confidence_threshold_t0141,completed,0.3980,uncertain,512,1.5,0.5,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.5,10.353496551513672
token_confidence_threshold_t0142,completed,0.3913,uncertain,512,1.5,0.6,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.6,10.353496551513672
token_confidence_threshold_t0143,completed,0.4041,uncertain,512,1.5,0.7,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.7,10.353496551513672
token_confidence_threshold_t0144,completed,0.3975,uncertain,512,1.5,0.8,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.8,10.353496551513672
token_confidence_threshold_t0145,completed,0.4201,uncertain,512,1.5,0.85,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.85,10.353496551513672
token_confidence_threshold_t0146,completed,0.3986,uncertain,512,1.5,0.9,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.9,10.353496551513672
token_confidence_threshold_t0147,completed,0.3934,uncertain,512,1.5,0.95,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.95,10.353496551513672
token_confidence_threshold_t0148,completed,0.4020,uncertain,512,1.5,0.99,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.99,10.353496551513672
token_confidence_threshold_t0149,completed,0.3988,uncertain,512,1.5,0.995,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.995,10.353496551513672
token_confidence_threshold_t0150,completed,0.4030,uncertain,512,1.5,0.999,32000,0.0,7.011747220531106e-05,0,6.940782623132691e-05,6.535839929711074e-05,7.547873246949166e-05,0.0,0.999,10.353496551513672
token_confidence_threshold_t0151,completed,1.6360,natural,512,0.3,0.5,128256,0.244140625,0.25403398275375366,1.5010123252868652,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.17578125,0.5,6.3129425048828125
token_confidence_threshold_t0152,completed,1.6180,natural,512,0.3,0.6,128256,0.244140625,0.25403398275375366,1.1762665510177612,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.15234375,0.6,6.238259315490723
token_confidence_threshold_t0153,completed,1.7099,natural,512,0.3,0.7,128256,0.244140625,0.25403398275375366,0.9475051760673523,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.13671875,0.7,6.182868003845215
token_confidence_threshold_t0154,completed,1.6248,natural,512,0.3,0.8,128256,0.244140625,0.25403398275375366,0.7068136930465698,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.115234375,0.8,6.087088108062744
token_confidence_threshold_t0155,completed,1.7036,natural,512,0.3,0.85,128256,0.244140625,0.25403398275375366,0.4459354281425476,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.08984375,0.85,5.962746620178223
token_confidence_threshold_t0156,completed,1.6312,natural,512,0.3,0.9,128256,0.244140625,0.25403398275375366,0.3015877902507782,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.07421875,0.9,5.881208419799805
token_confidence_threshold_t0157,completed,1.7199,natural,512,0.3,0.95,128256,0.244140625,0.25403398275375366,0.17331404983997345,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.05859375,0.95,5.796584129333496
token_confidence_threshold_t0158,completed,1.5909,natural,512,0.3,0.99,128256,0.244140625,0.25403398275375366,0.051946595311164856,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.03125,0.99,5.641778945922852
token_confidence_threshold_t0159,completed,1.7213,natural,512,0.3,0.995,128256,0.244140625,0.25403398275375366,0.031439099460840225,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.01953125,0.995,5.575375080108643
token_confidence_threshold_t0160,completed,1.6041,natural,512,0.3,0.999,128256,0.244140625,0.25403398275375366,0.003141389461234212,0.11259367316961288,0.044593170285224915,0.8297610878944397,0.001953125,0.999,5.47778844833374
token_confidence_threshold_t0161,completed,1.6368,natural,512,0.5,0.5,128256,0.021484375,0.03932730108499527,4.395521640777588,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.013671875,0.5,9.584479331970215
token_confidence_threshold_t0162,completed,1.7131,natural,512,0.5,0.6,128256,0.021484375,0.03932730108499527,2.9828176498413086,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.00390625,0.6,9.539148330688477
token_confidence_threshold_t0163,completed,1.5988,natural,512,0.5,0.7,128256,0.021484375,0.03932730108499527,1.8533976078033447,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.001953125,0.7,9.528528213500977
token_confidence_threshold_t0164,completed,1.7122,natural,512,0.5,0.8,128256,0.021484375,0.03932730108499527,1.8533976078033447,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.001953125,0.8,9.528528213500977
token_confidence_threshold_t0165,completed,1.6068,natural,512,0.5,0.85,128256,0.021484375,0.03932730108499527,1.8533976078033447,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.001953125,0.85,9.528528213500977
token_confidence_threshold_t0166,completed,1.7064,natural,512,0.5,0.9,128256,0.021484375,0.03932730108499527,0,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.0,0.9,9.513537406921387
token_confidence_threshold_t0167,completed,1.7017,natural,512,0.5,0.95,128256,0.021484375,0.03932730108499527,0,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.0,0.95,9.513537406921387
token_confidence_threshold_t0168,completed,1.6191,natural,512,0.5,0.99,128256,0.021484375,0.03932730108499527,0,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.0,0.99,9.513537406921387
token_confidence_threshold_t0169,completed,1.7562,natural,512,0.5,0.995,128256,0.021484375,0.03932730108499527,0,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.0,0.995,9.513537406921387
token_confidence_threshold_t0170,completed,1.6464,natural,512,0.5,0.999,128256,0.021484375,0.03932730108499527,0,0.009299222379922867,0.004785418976098299,0.07793580740690231,0.0,0.999,9.513537406921387
token_confidence_threshold_t0171,completed,1.7155,natural,512,0.7,0.5,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.5,10.718975067138672
token_confidence_threshold_t0172,completed,1.7341,natural,512,0.7,0.6,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.6,10.718975067138672
token_confidence_threshold_t0173,completed,1.6852,natural,512,0.7,0.7,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.7,10.718975067138672
token_confidence_threshold_t0174,completed,1.6397,natural,512,0.7,0.8,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.8,10.718975067138672
token_confidence_threshold_t0175,completed,1.7434,natural,512,0.7,0.85,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.85,10.718975067138672
token_confidence_threshold_t0176,completed,1.6187,natural,512,0.7,0.9,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.9,10.718975067138672
token_confidence_threshold_t0177,completed,1.6724,natural,512,0.7,0.95,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.95,10.718975067138672
token_confidence_threshold_t0178,completed,1.6553,natural,512,0.7,0.99,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.99,10.718975067138672
token_confidence_threshold_t0179,completed,1.6363,natural,512,0.7,0.995,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.995,10.718975067138672
token_confidence_threshold_t0180,completed,1.6177,natural,512,0.7,0.999,128256,0.00390625,0.004902656655758619,0,0.001847998471930623,0.0011442105751484632,0.008852497674524784,0.0,0.999,10.718975067138672
token_confidence_threshold_t0181,completed,1.6208,natural,512,1.0,0.5,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.5,11.259957313537598
token_confidence_threshold_t0182,completed,1.6646,natural,512,1.0,0.6,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.6,11.259957313537598
token_confidence_threshold_t0183,completed,1.6494,natural,512,1.0,0.7,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.7,11.259957313537598
token_confidence_threshold_t0184,completed,1.6474,natural,512,1.0,0.8,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.8,11.259957313537598
token_confidence_threshold_t0185,completed,1.6365,natural,512,1.0,0.85,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.85,11.259957313537598
token_confidence_threshold_t0186,completed,1.6961,natural,512,1.0,0.9,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.9,11.259957313537598
token_confidence_threshold_t0187,completed,1.6794,natural,512,1.0,0.95,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.95,11.259957313537598
token_confidence_threshold_t0188,completed,1.6832,natural,512,1.0,0.99,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.99,11.259957313537598
token_confidence_threshold_t0189,completed,1.6062,natural,512,1.0,0.995,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.995,11.259957313537598
token_confidence_threshold_t0190,completed,1.6459,natural,512,1.0,0.999,128256,0.0,0.0007391571998596191,0,0.00044414063449949026,0.00031747191678732634,0.0013359724543988705,0.0,0.999,11.259957313537598
token_confidence_threshold_t0191,completed,1.6436,natural,512,1.5,0.5,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.5,11.53936767578125
token_confidence_threshold_t0192,completed,1.6622,natural,512,1.5,0.6,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.6,11.53936767578125
token_confidence_threshold_t0193,completed,1.6481,natural,512,1.5,0.7,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.7,11.53936767578125
token_confidence_threshold_t0194,completed,1.6521,natural,512,1.5,0.8,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.8,11.53936767578125
token_confidence_threshold_t0195,completed,1.6198,natural,512,1.5,0.85,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.85,11.53936767578125
token_confidence_threshold_t0196,completed,1.6514,natural,512,1.5,0.9,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.9,11.53936767578125
token_confidence_threshold_t0197,completed,1.7245,natural,512,1.5,0.95,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.95,11.53936767578125
token_confidence_threshold_t0198,completed,1.6588,natural,512,1.5,0.99,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.99,11.53936767578125
token_confidence_threshold_t0199,completed,1.6459,natural,512,1.5,0.995,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.995,11.53936767578125
token_confidence_threshold_t0200,completed,1.6756,natural,512,1.5,0.999,128256,0.0,0.0001668624026933685,0,0.0001289415085921064,0.00010311944788554683,0.0002689635439310223,0.0,0.999,11.53936767578125
token_confidence_threshold_t0201,completed,1.6610,confident,512,0.3,0.5,128256,0.748046875,0.760084331035614,0.05722108483314514,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.736328125,0.5,6.522899150848389
token_confidence_threshold_t0202,completed,1.6925,confident,512,0.3,0.6,128256,0.748046875,0.760084331035614,0.04899415746331215,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.734375,0.6,6.498102188110352
token_confidence_threshold_t0203,completed,1.7053,confident,512,0.3,0.7,128256,0.748046875,0.760084331035614,0.04899415746331215,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.734375,0.7,6.498102188110352
token_confidence_threshold_t0204,completed,1.6394,confident,512,0.3,0.8,128256,0.748046875,0.760084331035614,0.04309689998626709,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.732421875,0.8,6.4671711921691895
token_confidence_threshold_t0205,completed,1.6620,confident,512,0.3,0.85,128256,0.748046875,0.760084331035614,0.04309689998626709,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.732421875,0.85,6.4671711921691895
token_confidence_threshold_t0206,completed,1.6942,confident,512,0.3,0.9,128256,0.748046875,0.760084331035614,0.031041478738188744,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.724609375,0.9,6.316648006439209
token_confidence_threshold_t0207,completed,1.6991,confident,512,0.3,0.95,128256,0.748046875,0.760084331035614,0.026546478271484375,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.720703125,0.95,6.2403364181518555
token_confidence_threshold_t0208,completed,1.7147,confident,512,0.3,0.99,128256,0.748046875,0.760084331035614,0.009979779832065105,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.67578125,0.99,5.413919925689697
token_confidence_threshold_t0209,completed,1.6965,confident,512,0.3,0.995,128256,0.748046875,0.760084331035614,0.006192417349666357,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.642578125,0.995,4.9187235832214355
token_confidence_threshold_t0210,completed,1.7123,confident,512,0.3,0.999,128256,0.748046875,0.760084331035614,0.002128507010638714,0.9994704127311707,0.060645945370197296,0.9999985694885254,0.546875,0.999,3.8860678672790527
token_confidence_threshold_t0211,completed,1.6243,confident,512,0.5,0.5,128256,0.587890625,0.5830093622207642,1.5470705032348633,0.7601638436317444,0.006048115435987711,0.989861249923706,0.626953125,0.5,9.056161880493164
token_confidence_threshold_t0212,completed,1.7045,confident,512,0.5,0.6,128256,0.587890625,0.5830093622207642,1.3779538869857788,0.7601638436317444,0.006048115435987711,0.989861249923706,0.59765625,0.6,8.760595321655273
token_confidence_threshold_t0213,completed,1.6532,confident,512,0.5,0.7,128256,0.587890625,0.5830093622207642,1.0765899419784546,0.7601638436317444,0.006048115435987711,0.989861249923706,0.537109375,0.7,8.144618034362793
token_confidence_threshold_t0214,completed,1.6327,confident,512,0.5,0.8,128256,0.587890625,0.5830093622207642,0.7875001430511475,0.7601638436317444,0.006048115435987711,0.989861249923706,0.46484375,0.8,7.441282749176025
token_confidence_threshold_t0215,completed,1.6244,confident,512,0.5,0.85,128256,0.587890625,0.5830093622207642,0.6047778129577637,0.7601638436317444,0.006048115435987711,0.989861249923706,0.41015625,0.85,6.9514336585998535
token_confidence_threshold_t0216,completed,1.6155,confident,512,0.5,0.9,128256,0.587890625,0.5830093622207642,0.443674772977829,0.7601638436317444,0.006048115435987711,0.989861249923706,0.349609375,0.9,6.447203159332275
token_confidence_threshold_t0217,completed,1.6622,confident,512,0.5,0.95,128256,0.587890625,0.5830093622207642,0.2369115650653839,0.7601638436317444,0.006048115435987711,0.989861249923706,0.25390625,0.95,5.747481346130371
token_confidence_threshold_t0218,completed,1.6434,confident,512,0.5,0.99,128256,0.587890625,0.5830093622207642,0.06620663404464722,0.7601638436317444,0.006048115435987711,0.989861249923706,0.09765625,0.99,4.811744689941406
token_confidence_threshold_t0219,completed,1.6504,confident,512,0.5,0.995,128256,0.587890625,0.5830093622207642,0.04165488854050636,0.7601638436317444,0.006048115435987711,0.989861249923706,0.068359375,0.995,4.664315223693848
token_confidence_threshold_t0220,completed,1.6233,confident,512,0.5,0.999,128256,0.587890625,0.5830093622207642,0.011672662571072578,0.7601638436317444,0.006048115435987711,0.989861249923706,0.013671875,0.999,4.408425331115723
token_confidence_threshold_t0221,completed,1.6116,confident,512,0.7,0.5,128256,0.19921875,0.2016400396823883,3.9612133502960205,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.140625,0.5,9.710997581481934
token_confidence_threshold_t0222,completed,1.6138,confident,512,0.7,0.6,128256,0.19921875,0.2016400396823883,3.080967664718628,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.08984375,0.6,9.47708511352539
token_confidence_threshold_t0223,completed,1.6396,confident,512,0.7,0.7,128256,0.19921875,0.2016400396823883,2.6133272647857666,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.068359375,0.7,9.363899230957031
token_confidence_threshold_t0224,completed,1.6406,confident,512,0.7,0.8,128256,0.19921875,0.2016400396823883,1.9004063606262207,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.033203125,0.8,9.14290714263916
token_confidence_threshold_t0225,completed,1.6180,confident,512,0.7,0.85,128256,0.19921875,0.2016400396823883,1.3863893747329712,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.017578125,0.85,9.03691577911377
token_confidence_threshold_t0226,completed,1.6090,confident,512,0.7,0.9,128256,0.19921875,0.2016400396823883,0.8175647258758545,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.005859375,0.9,8.950085639953613
token_confidence_threshold_t0227,completed,1.6387,confident,512,0.7,0.95,128256,0.19921875,0.2016400396823883,0.49482280015945435,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.001953125,0.95,8.918888092041016
token_confidence_threshold_t0228,completed,1.6873,confident,512,0.7,0.99,128256,0.19921875,0.2016400396823883,0,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.0,0.99,8.902434349060059
token_confidence_threshold_t0229,completed,1.6431,confident,512,0.7,0.995,128256,0.19921875,0.2016400396823883,0,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.0,0.995,8.902434349060059
token_confidence_threshold_t0230,completed,1.6439,confident,512,0.7,0.999,128256,0.19921875,0.2016400396823883,0,0.10699474811553955,0.0013657989911735058,0.5757699012756348,0.0,0.999,8.902434349060059
token_confidence_threshold_t0231,completed,1.6305,confident,512,1.0,0.5,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.5,11.139320373535156
token_confidence_threshold_t0232,completed,1.6504,confident,512,1.0,0.6,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.6,11.139320373535156
token_confidence_threshold_t0233,completed,1.6126,confident,512,1.0,0.7,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.7,11.139320373535156
token_confidence_threshold_t0234,completed,1.6615,confident,512,1.0,0.8,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.8,11.139320373535156
token_confidence_threshold_t0235,completed,1.6559,confident,512,1.0,0.85,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.85,11.139320373535156
token_confidence_threshold_t0236,completed,1.6352,confident,512,1.0,0.9,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.9,11.139320373535156
token_confidence_threshold_t0237,completed,1.6221,confident,512,1.0,0.95,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.95,11.139320373535156
token_confidence_threshold_t0238,completed,1.6111,confident,512,1.0,0.99,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.99,11.139320373535156
token_confidence_threshold_t0239,completed,1.6530,confident,512,1.0,0.995,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.995,11.139320373535156
token_confidence_threshold_t0240,completed,1.6426,confident,512,1.0,0.999,128256,0.017578125,0.017424041405320168,0,0.008162184618413448,0.00035976528306491673,0.043019481003284454,0.0,0.999,11.139320373535156
token_confidence_threshold_t0241,completed,1.6441,confident,512,1.5,0.5,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.5,11.534189224243164
token_confidence_threshold_t0242,completed,1.6583,confident,512,1.5,0.6,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.6,11.534189224243164
token_confidence_threshold_t0243,completed,1.6619,confident,512,1.5,0.7,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.7,11.534189224243164
token_confidence_threshold_t0244,completed,1.6372,confident,512,1.5,0.8,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.8,11.534189224243164
token_confidence_threshold_t0245,completed,1.6364,confident,512,1.5,0.85,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.85,11.534189224243164
token_confidence_threshold_t0246,completed,1.7116,confident,512,1.5,0.9,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.9,11.534189224243164
token_confidence_threshold_t0247,completed,1.6972,confident,512,1.5,0.95,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.95,11.534189224243164
token_confidence_threshold_t0248,completed,1.6948,confident,512,1.5,0.99,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.99,11.534189224243164
token_confidence_threshold_t0249,completed,1.6378,confident,512,1.5,0.995,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.995,11.534189224243164
token_confidence_threshold_t0250,completed,1.6288,confident,512,1.5,0.999,128256,0.0,0.0012565276119858027,0,0.0009020565776154399,0.00011206353519810364,0.0027917518746107817,0.0,0.999,11.534189224243164
token_confidence_threshold_t0251,completed,1.6423,uncertain,512,0.3,0.5,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.5,11.261865615844727
token_confidence_threshold_t0252,completed,1.6737,uncertain,512,0.3,0.6,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.6,11.261865615844727
token_confidence_threshold_t0253,completed,1.6555,uncertain,512,0.3,0.7,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.7,11.261865615844727
token_confidence_threshold_t0254,completed,1.6858,uncertain,512,0.3,0.8,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.8,11.261865615844727
token_confidence_threshold_t0255,completed,1.6303,uncertain,512,0.3,0.85,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.85,11.261865615844727
token_confidence_threshold_t0256,completed,1.6905,uncertain,512,0.3,0.9,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.9,11.261865615844727
token_confidence_threshold_t0257,completed,1.6239,uncertain,512,0.3,0.95,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.95,11.261865615844727
token_confidence_threshold_t0258,completed,1.6300,uncertain,512,0.3,0.99,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.99,11.261865615844727
token_confidence_threshold_t0259,completed,1.6198,uncertain,512,0.3,0.995,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.995,11.261865615844727
token_confidence_threshold_t0260,completed,1.6341,uncertain,512,0.3,0.999,128256,0.0,0.0004135005292482674,0,0.00038117740768939257,0.00029509945306926966,0.0005578944692388177,0.0,0.999,11.261865615844727
token_confidence_threshold_t0261,completed,1.6407,uncertain,512,0.5,0.5,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.5,11.581804275512695
