trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_max_new_tokens,cfg_model,cfg_policy,cfg_prompt,metric_avg_cache_tokens,metric_avg_logprob_delta_vs_full,metric_final_cache_tokens,metric_max_cache_tokens,metric_mean_logprob,metric_nll,metric_nll_delta_vs_full,metric_peak_memory_mb,metric_perplexity,metric_perplexity_ratio_vs_full,metric_prompt_tokens,metric_scored_tokens,metric_tokens_per_second,metric_top1_match_delta_vs_full,metric_top1_match_rate,metric_total_logprob,metric_wall_time_s
e2e_kv_logprob_phi_2_t0016,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,h2o,reasoning,55.15625,-0.40187455150726237,69.0,69.0,-0.4867841641025734,0.4867841641025734,0.40187455150726237,5375.140625,1.627075390200071,1.4946238226091049,46.0,32.0,16.55436709971369,-0.0625,0.9375,-15.57709325128235,1.933024670001032
e2e_kv_logprob_phi_2_t0017,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,hybrid,reasoning,55.15625,-0.0899505032352863,69.0,69.0,-0.17486011583059735,0.17486011583059735,0.0899505032352863,5375.140625,1.1910795917791532,1.094120126958437,46.0,32.0,15.310570154967786,-0.03125,0.96875,-5.595523706579115,2.090059329999349
e2e_kv_logprob_phi_2_t0018,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,window,reasoning,59.71875,-0.001552554910631443,75.0,75.0,-0.08646216750594249,0.08646216750594249,0.001552554910631443,5380.78125,1.0903101177864385,1.001553760747969,46.0,32.0,14.939590684283196,0.0,1.0,-2.7667893601901596,2.1419596209998417
e2e_kv_logprob_phi_2_t0019,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,h2o,reasoning,59.71875,-0.34241652182527105,75.0,75.0,-0.4273261344205821,0.4273261344205821,0.34241652182527105,5380.78125,1.533152594029939,1.4083467825361942,46.0,32.0,16.363298785974642,-0.0625,0.9375,-13.674436301458627,1.955595899002219
e2e_kv_logprob_phi_2_t0020,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,hybrid,reasoning,59.71875,-0.004974331724042713,75.0,75.0,-0.08988394431935376,0.08988394431935376,0.004974331724042713,5380.78125,1.0940473059323579,1.0049867242517538,46.0,32.0,11.422834897194253,0.0,1.0,-2.8762862182193203,2.8014061560024857
e2e_kv_logprob_phi_2_t0021,completed,0.0000,1.0,e2e_kv_logprob,32,microsoft/phi-2,full,creative,58.5,0.0,74.0,74.0,-0.5491567927812184,0.5491567927812184,0.0,5335.08251953125,1.7317921424076779,1.0,43.0,32.0,15.820967542327356,0.0,1.0,-17.57301736899899,2.0226323019996926
e2e_kv_logprob_phi_2_t0022,completed,0.0000,0.75,e2e_kv_logprob,32,microsoft/phi-2,window,creative,44.09375,-1.3633400449988358,55.0,55.0,-1.9124968377800542,1.9124968377800542,1.3633400449988358,5362.2958984375,6.769971233355361,3.909228519736322,43.0,32.0,15.540317275127821,-0.40625,0.59375,-61.199898808961734,2.059160018001421
e2e_kv_logprob_phi_2_t0023,completed,0.0000,0.75,e2e_kv_logprob,32,microsoft/phi-2,h2o,creative,44.09375,-1.32825331286665,55.0,55.0,-1.8774101056478685,1.8774101056478685,1.32825331286665,5362.2958984375,6.536553936989549,3.7744448521991223,43.0,32.0,16.1690033709471,-0.40625,0.59375,-60.07712338073179,1.9790953880001325
e2e_kv_logprob_phi_2_t0024,completed,0.0000,0.75,e2e_kv_logprob,32,microsoft/phi-2,hybrid,creative,44.09375,-0.0006352272554295268,55.0,55.0,-0.549792020036648,0.549792020036648,0.0006352272554295268,5362.2958984375,1.7328925734521667,1.0006354290549897,43.0,32.0,18.450621395620548,-0.03125,0.96875,-17.593344641172735,1.7343589310003154
e2e_kv_logprob_phi_2_t0025,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,window,creative,52.4375,-1.254962937281448,66.0,66.0,-1.8041197300626663,1.8041197300626663,1.254962937281448,5372.328125,6.074621787352753,3.5077083667254207,43.0,32.0,16.12920925659853,-0.4375,0.5625,-57.73183136200532,1.9839782280032523
e2e_kv_logprob_phi_2_t0026,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,h2o,creative,52.4375,-0.9046571511715911,66.0,66.0,-1.4538139439528095,1.4538139439528095,0.9046571511715911,5372.328125,4.279404840441047,2.471084569359156,43.0,32.0,17.10668391724805,-0.1875,0.8125,-46.522046206489904,1.8706138579982508
e2e_kv_logprob_phi_2_t0027,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,hybrid,creative,52.4375,-0.014174827732631456,66.0,66.0,-0.5633316205138499,0.5633316205138499,0.014174827732631456,5372.328125,1.7565148034757,1.0142757669714628,43.0,32.0,18.599081808307833,0.0,1.0,-18.026611856443196,1.7205150410009082
e2e_kv_logprob_phi_2_t0028,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,window,creative,56.8125,-1.0974448810164859,72.0,72.0,-1.6466016737977043,1.6466016737977043,1.0974448810164859,5377.953125,5.189314843886626,2.996499820510803,43.0,32.0,16.70670956919829,-0.4375,0.5625,-52.69125356152654,1.915398114000709
e2e_kv_logprob_phi_2_t0029,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,h2o,creative,56.8125,-0.4730868833536306,72.0,72.0,-1.022243676134849,1.022243676134849,0.4730868833536306,5377.953125,2.779423900342644,1.6049408195595942,43.0,32.0,15.759356780972759,-0.1875,0.8125,-32.71179763631517,2.0305397260017344
e2e_kv_logprob_phi_2_t0030,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,hybrid,creative,56.8125,0.006053980873502951,72.0,72.0,-0.5431028119077155,0.5431028119077155,-0.006053980873502951,5377.953125,1.721339577638706,0.9939643075441837,43.0,32.0,17.093862546165926,-0.03125,0.96875,-17.379289981046895,1.8720169249972969
e2e_kv_logprob_phi_2_t0031,completed,0.0000,1.0,e2e_kv_logprob,32,microsoft/phi-2,full,instruction,42.5,0.0,58.0,58.0,-0.32113552479592045,0.32113552479592045,0.0,5329.9423828125,1.3786924152413371,1.0,27.0,32.0,18.748090195803158,0.0,1.0,-10.276336793469454,1.7068405189966143
e2e_kv_logprob_phi_2_t0032,completed,0.0000,0.75,e2e_kv_logprob,32,microsoft/phi-2,window,instruction,31.96875,-0.06622282869464868,43.0,43.0,-0.38735835349056913,0.38735835349056913,0.06622282869464868,5351.0302734375,1.473084281593947,1.0684647752530696,27.0,32.0,16.51298739698119,-0.125,0.875,-12.395467311698212,1.937868614000763
e2e_kv_logprob_phi_2_t0033,completed,0.0000,0.75,e2e_kv_logprob,32,microsoft/phi-2,h2o,instruction,31.96875,-1.645876191098239,43.0,43.0,-1.9670117158941594,1.9670117158941594,1.645876191098239,5351.0302734375,7.149280454404372,5.185551451048569,27.0,32.0,17.48495366461612,-0.40625,0.59375,-62.9443749086131,1.830144970001129
e2e_kv_logprob_phi_2_t0034,completed,0.0000,0.75,e2e_kv_logprob,32,microsoft/phi-2,hybrid,instruction,31.96875,-0.12083793500784168,43.0,43.0,-0.4419734598037621,0.4419734598037621,0.12083793500784168,5351.0302734375,1.555774449326986,1.1284420166006723,27.0,32.0,16.920527813020293,-0.125,0.875,-14.143150713720388,1.891193960000237
e2e_kv_logprob_phi_2_t0035,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,window,instruction,38.0,-0.082053784430002,52.0,52.0,-0.40318930922592244,0.40318930922592244,0.082053784430002,5359.1708984375,1.4965901831769883,1.0855141920215856,27.0,32.0,17.15674818675211,-0.03125,0.96875,-12.902057895229518,1.8651553109993984
e2e_kv_logprob_phi_2_t0036,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,h2o,instruction,38.0,-0.6241601361970766,52.0,52.0,-0.945295660992997,0.945295660992997,0.6241601361970766,5359.1708984375,2.5735741716095033,1.866677543996646,27.0,32.0,17.351299709861674,-0.1875,0.8125,-30.249461151775904,1.844242249000672
e2e_kv_logprob_phi_2_t0037,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,hybrid,instruction,38.0,-0.12916858656370778,52.0,52.0,-0.4503041113596282,0.4503041113596282,0.12916858656370778,5359.1708984375,1.5687891995702437,1.1378819396026274,27.0,32.0,19.613988432980435,-0.125,0.875,-14.409731563508103,1.6314886750005826
e2e_kv_logprob_phi_2_t0038,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,window,instruction,41.3125,-0.060674491887596105,56.0,56.0,-0.38181001668351655,0.38181001668351655,0.060674491887596105,5362.9208984375,1.464933745722434,1.0625529882718623,27.0,32.0,16.288778840853404,-0.03125,0.96875,-12.21792053387253,1.9645426040005987
e2e_kv_logprob_phi_2_t0039,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,h2o,instruction,41.3125,-0.4481448031605737,56.0,56.0,-0.7692803279564941,0.7692803279564941,0.4481448031605737,5362.9208984375,2.158212489558958,1.5654053548856055,27.0,32.0,17.594924441425484,-0.09375,0.90625,-24.616970494607813,1.8187063039986242
e2e_kv_logprob_phi_2_t0040,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,hybrid,instruction,41.3125,-0.040362965348776925,56.0,56.0,-0.36149849014469737,0.36149849014469737,0.040362965348776925,5362.9208984375,1.4354788546173256,1.0411886210065557,27.0,32.0,18.436817947007842,-0.0625,0.9375,-11.567951684630316,1.7356574270015699
e2e_kv_logprob_phi_2_t0041,completed,0.0000,1.0,e2e_kv_logprob,32,microsoft/phi-2,full,multilingual,33.5,0.0,45.0,45.0,-0.07384231201043197,0.07384231201043197,0.0,5325.79541015625,1.0766370193828754,1.0,22.0,24.0,20.125602189345653,0.0,1.0,-1.7722154882503673,1.1925109010007873
e2e_kv_logprob_phi_2_t0042,completed,0.0000,0.75,e2e_kv_logprob,32,microsoft/phi-2,window,multilingual,25.25,-4.824908571827109,34.0,34.0,-4.898750883837541,4.898750883837541,4.824908571827109,5342.2646484375,134.12214087265,124.57507819072424,22.0,24.0,16.09279585653921,-0.9166666666666666,0.08333333333333333,-117.57002121210098,1.4913505530021212
e2e_kv_logprob_phi_2_t0043,completed,0.0000,0.75,e2e_kv_logprob,32,microsoft/phi-2,h2o,multilingual,25.25,-1.4781926768822207,34.0,34.0,-1.5520349888926528,1.5520349888926528,1.478192676882221,5342.2646484375,4.721067734223764,4.385013378910066,22.0,24.0,14.876380642651682,-0.25,0.75,-37.248839733423665,1.6132956379988173
e2e_kv_logprob_phi_2_t0044,completed,0.0000,0.75,e2e_kv_logprob,32,microsoft/phi-2,hybrid,multilingual,25.25,-0.298585901412783,34.0,34.0,-0.372428213423215,0.372428213423215,0.2985859014127831,5342.2646484375,1.4512542948258103,1.347951323146648,22.0,24.0,14.277936719627272,-0.08333333333333337,0.9166666666666666,-8.93827712215716,1.6809151400011615
e2e_kv_logprob_phi_2_t0045,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,window,multilingual,29.875,-4.550801691798067,40.0,40.0,-4.624644003808498,4.624644003808498,4.550801691798067,5347.8896484375,101.96646694676613,94.70830475921491,22.0,24.0,15.28246443383228,-0.875,0.125,-110.99145609140396,1.5704273419978563
e2e_kv_logprob_phi_2_t0046,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,h2o,multilingual,29.875,-1.0853378108925729,40.0,40.0,-1.159180122903005,1.159180122903005,1.085337810892573,5347.8896484375,3.1873189947233174,2.9604397186252034,22.0,24.0,17.85207735678612,-0.16666666666666663,0.8333333333333334,-27.820322949672118,1.3443813579979178
e2e_kv_logprob_phi_2_t0047,completed,0.0000,0.9,e2e_kv_logprob,32,microsoft/phi-2,hybrid,multilingual,29.875,-0.09806720007569918,40.0,40.0,-0.17190951208613114,0.17190951208613114,0.09806720007569918,5347.8896484375,1.1875703675866736,1.1030369067816235,22.0,24.0,16.972611112152315,-0.04166666666666663,0.9583333333333334,-4.1258282900671475,1.4140428860009706
e2e_kv_logprob_phi_2_t0048,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,window,multilingual,32.541666666666664,-0.009189247368340148,44.0,44.0,-0.08303155937877212,0.08303155937877212,0.009189247368340148,5351.6552734375,1.0865760996738263,1.0092315981264028,22.0,24.0,18.18003618017829,0.0,1.0,-1.9927574250905309,1.3201293860001897
e2e_kv_logprob_phi_2_t0049,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,h2o,multilingual,32.541666666666664,-0.056145207774534356,44.0,44.0,-0.12998751978496634,0.12998751978496634,0.05614520777453437,5351.6552734375,1.1388141705902006,1.05775126629304,22.0,24.0,17.743934246224654,-0.04166666666666663,0.9583333333333334,-3.119700474839192,1.3525748950014531
e2e_kv_logprob_phi_2_t0050,completed,0.0000,0.98,e2e_kv_logprob,32,microsoft/phi-2,hybrid,multilingual,32.541666666666664,-0.00995934311504243,44.0,44.0,-0.0838016551254744,0.0838016551254744,0.00995934311504243,5351.6552734375,1.087413189584974,1.0100091024255096,22.0,24.0,16.10831612995563,0.0,1.0,-2.0112397230113856,1.4899136450003425
