trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_max_new_tokens,cfg_model,cfg_policy,cfg_prompt,metric_avg_cache_tokens,metric_avg_logprob_delta_vs_full,metric_final_cache_tokens,metric_max_cache_tokens,metric_mean_logprob,metric_nll,metric_nll_delta_vs_full,metric_peak_memory_mb,metric_perplexity,metric_perplexity_ratio_vs_full,metric_prompt_tokens,metric_scored_tokens,metric_tokens_per_second,metric_top1_match_delta_vs_full,metric_top1_match_rate,metric_total_logprob,metric_wall_time_s
e2e_kv_logprob_qwen2.5_0.5b_t0018,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,reasoning,65.5625,-0.9860723989616531,81.0,81.0,-1.0555081751672901,1.0555081751672901,0.9860723989616531,971.5458984375,2.8734349912507615,2.680685107450742,52.0,32.0,20.835702444944502,-0.25,0.75,-33.776261605353284,1.5358253499998682
e2e_kv_logprob_qwen2.5_0.5b_t0019,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,reasoning,65.5625,-0.20692303926443856,81.0,81.0,-0.27635881547007557,0.27635881547007557,0.20692303926443856,971.5458984375,1.3183208130737654,1.229887915059773,52.0,32.0,20.943698730871905,-0.0625,0.9375,-8.843482095042418,1.5279058589985652
e2e_kv_logprob_qwen2.5_0.5b_t0020,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,reasoning,65.5625,-0.06786802718750096,81.0,81.0,-0.13730380339313797,0.13730380339313797,0.06786802718750096,971.5458984375,1.1471766117327378,1.0702240586793847,52.0,32.0,22.30749715355801,-0.03125,0.96875,-4.393721708580415,1.4344953079998959
e2e_kv_logprob_qwen2.5_0.5b_t0021,completed,0.0000,1.0,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,full,creative,57.5,0.0,73.0,73.0,-0.9832444141738961,0.9832444141738961,0.0,966.40966796875,2.673114880035329,1.0,42.0,32.0,25.429969103043046,0.0,1.0,-31.463821253564674,1.2583578009998746
e2e_kv_logprob_qwen2.5_0.5b_t0022,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,creative,43.34375,-5.223312328720567,55.0,55.0,-6.206556742894463,6.206556742894463,5.223312328720567,966.58056640625,495.99048491135795,185.54776250574113,42.0,32.0,20.793329255673058,-0.78125,0.21875,-198.60981577262282,1.5389550949985278
e2e_kv_logprob_qwen2.5_0.5b_t0023,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,creative,43.34375,-0.8490669706425251,55.0,55.0,-1.8323113848164212,1.8323113848164212,0.8490669706425251,966.58056640625,6.248312234600891,2.3374649107928764,42.0,32.0,18.721598654739086,-0.34375,0.65625,-58.63396431412548,1.7092557419982768
e2e_kv_logprob_qwen2.5_0.5b_t0024,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,creative,43.34375,-0.0003241593376515084,55.0,55.0,-0.9835685735115476,0.9835685735115476,0.0003241593376515084,966.58056640625,2.6739815356439727,1.0003242118829672,42.0,32.0,17.281331728806848,-0.09375,0.90625,-31.474194352369523,1.851709144999404
e2e_kv_logprob_qwen2.5_0.5b_t0025,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,creative,51.53125,-5.890272644629476,65.0,65.0,-6.8735170588033725,6.8735170588033725,5.890272644629476,966.72119140625,966.3412752246179,361.5038330159033,42.0,32.0,18.720839933425463,-0.875,0.125,-219.95254588170792,1.7093250149991945
e2e_kv_logprob_qwen2.5_0.5b_t0026,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,creative,51.53125,-0.6634396058343555,65.0,65.0,-1.6466840200082515,1.6466840200082515,0.6634396058343555,966.72119140625,5.189742181893948,1.9414587156932657,42.0,32.0,17.341684538741703,-0.3125,0.6875,-52.69388864026405,1.8452647969988902
e2e_kv_logprob_qwen2.5_0.5b_t0027,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,creative,51.53125,0.002656469924659177,65.0,65.0,-0.9805879442492369,0.9805879442492369,-0.002656469924659177,966.72119140625,2.666023254267009,0.9973470553692677,42.0,32.0,19.37329164498408,-0.03125,0.96875,-31.37881421597558,1.6517585439996765
e2e_kv_logprob_qwen2.5_0.5b_t0028,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,creative,55.84375,-7.628491883433526,71.0,71.0,-8.611736297607422,8.611736297607422,7.628491883433526,966.81494140625,5495.782712819374,2055.947072782274,42.0,32.0,18.28243345600543,-0.90625,0.09375,-275.5755615234375,1.7503140420012642
e2e_kv_logprob_qwen2.5_0.5b_t0029,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,creative,55.84375,-0.5255362713369323,71.0,71.0,-1.5087806855108283,1.5087806855108283,0.5255362713369323,966.81494140625,4.521214649509225,1.6913656361261475,42.0,32.0,16.172990470619734,-0.28125,0.71875,-48.28098193634651,1.978607484999884
e2e_kv_logprob_qwen2.5_0.5b_t0030,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,creative,55.84375,0.001935970440172241,71.0,71.0,-0.9813084437337238,0.9813084437337238,-0.001935970440172241,966.81494140625,2.667944814805901,0.9980659023418552,42.0,32.0,18.38798581459807,-0.03125,0.96875,-31.401870199479163,1.7402667329988617
e2e_kv_logprob_qwen2.5_0.5b_t0031,completed,0.0000,1.0,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,full,instruction,42.5,0.0,58.0,58.0,-0.4183502831797341,0.4183502831797341,0.0,961.23095703125,1.5194528199612116,1.0,27.0,32.0,20.013849045671126,0.0,1.0,-13.387209061751491,1.5988928429997031
e2e_kv_logprob_qwen2.5_0.5b_t0032,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,instruction,31.96875,-3.98853160883732,43.0,43.0,-4.406881892017054,4.406881892017054,3.98853160883732,961.23095703125,82.01333795437444,53.97557388880825,27.0,32.0,16.43388012978726,-0.59375,0.40625,-141.02022054454574,1.9471968730013032
e2e_kv_logprob_qwen2.5_0.5b_t0033,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,instruction,31.96875,-0.6050196655783111,43.0,43.0,-1.0233699487580452,1.0233699487580452,0.6050196655783111,961.23095703125,2.7825560528875966,1.8312882218736013,27.0,32.0,15.413913640336418,-0.25,0.75,-32.74783836025745,2.0760464049999428
e2e_kv_logprob_qwen2.5_0.5b_t0034,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,instruction,31.96875,-0.0690487008105265,43.0,43.0,-0.4873989839902606,0.4873989839902606,0.0690487008105265,961.23095703125,1.6280760560918568,1.0714883902307792,27.0,32.0,19.27506806329177,0.0,1.0,-15.59676748768834,1.6601757199987333
e2e_kv_logprob_qwen2.5_0.5b_t0035,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,instruction,38.0,-5.505373800469982,52.0,52.0,-5.9237240836497165,5.9237240836497165,5.505373800469982,961.2724609375,373.80119191114164,246.0103972959713,27.0,32.0,19.275535271368984,-0.65625,0.34375,-189.55917067679093,1.6601354800004628
e2e_kv_logprob_qwen2.5_0.5b_t0036,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,instruction,38.0,-0.2530901067375453,52.0,52.0,-0.6714403899172794,0.6714403899172794,0.2530901067375453,961.2724609375,1.9570542125929185,1.2879993290235086,27.0,32.0,20.796973616097215,-0.15625,0.84375,-21.48609247735294,1.5386854159987706
e2e_kv_logprob_qwen2.5_0.5b_t0037,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,instruction,38.0,-0.04595055695187966,52.0,52.0,-0.46430084013161377,0.46430084013161377,0.04595055695187966,961.2724609375,1.5909015054734499,1.0470226416862765,27.0,32.0,21.04008963687185,-0.03125,0.96875,-14.85762688421164,1.5209060680008406
e2e_kv_logprob_qwen2.5_0.5b_t0038,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,instruction,41.3125,-6.206135924707212,56.0,56.0,-6.624486207886946,6.624486207886946,6.206135924707212,961.2958984375,753.3170647398388,495.7818070054122,27.0,32.0,22.564178126599717,-0.625,0.375,-211.98355865238227,1.4181770690011035
e2e_kv_logprob_qwen2.5_0.5b_t0039,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,instruction,41.3125,-0.06358841524297532,56.0,56.0,-0.4819386984227094,0.4819386984227094,0.06358841524297532,961.2958984375,1.6192105221004927,1.0656537016673064,27.0,32.0,24.62544265011061,-0.09375,0.90625,-15.422038349526701,1.2994690270006686
e2e_kv_logprob_qwen2.5_0.5b_t0040,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,instruction,41.3125,-0.0002526269413465343,56.0,56.0,-0.41860291012108064,0.41860291012108064,0.0002526269413465343,961.2958984375,1.5198367231697436,1.0002526588542195,27.0,32.0,24.336435505614784,0.0,1.0,-13.39529312387458,1.3149008609998418
e2e_kv_logprob_qwen2.5_0.5b_t0041,completed,0.0000,1.0,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,full,multilingual,29.5,0.0,38.0,38.0,-1.3134647616081767,1.3134647616081767,0.0,959.24609375,3.719036991832014,1.0,21.0,18.0,26.02229782460707,0.0,1.0,-23.64236570894718,0.6917144720009674
e2e_kv_logprob_qwen2.5_0.5b_t0042,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,multilingual,22.27777777777778,-10.525026138457987,28.0,28.0,-11.838490900066164,11.838490900066164,10.525026138457987,959.24609375,138481.34467725034,37235.807275214494,21.0,18.0,23.999860064826052,-0.8888888888888888,0.1111111111111111,-213.09283620119095,0.7500043729996833
e2e_kv_logprob_qwen2.5_0.5b_t0043,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,multilingual,22.27777777777778,-0.4811604759759373,28.0,28.0,-1.794625237584114,1.794625237584114,0.48116047597593736,959.24609375,6.017219271573528,1.6179509063203534,21.0,18.0,23.97700726489231,-0.33333333333333337,0.6666666666666666,-32.30325427651405,0.7507192119992396
e2e_kv_logprob_qwen2.5_0.5b_t0044,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,multilingual,22.27777777777778,-0.7793187888132201,28.0,28.0,-2.0927835504213967,2.0927835504213967,0.77931878881322,959.24609375,8.10745128397922,2.179986728227044,21.0,18.0,21.916559008681286,-0.38888888888888884,0.6111111111111112,-37.670103907585144,0.8212968099996942
e2e_kv_logprob_qwen2.5_0.5b_t0045,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,multilingual,26.27777777777778,-8.44035458481974,34.0,34.0,-9.753819346427917,9.753819346427917,8.44035458481974,959.24609375,17219.872029119,4630.196490902989,21.0,18.0,18.19346405705814,-0.8888888888888888,0.1111111111111111,-175.56874823570251,0.9893662880003831
e2e_kv_logprob_qwen2.5_0.5b_t0046,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,multilingual,26.27777777777778,-0.3159552555945184,34.0,34.0,-1.6294200172026951,1.6294200172026951,0.3159552555945184,959.24609375,5.100915417255247,1.371568884218738,21.0,18.0,19.2321467127455,-0.2777777777777778,0.7222222222222222,-29.329560309648514,0.9359329599992634
e2e_kv_logprob_qwen2.5_0.5b_t0047,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,multilingual,26.27777777777778,-0.14013546374109057,34.0,34.0,-1.4536002253492672,1.4536002253492672,0.14013546374109054,959.24609375,4.278490349739875,1.1504296298037822,21.0,18.0,15.206851334680561,-0.2777777777777778,0.7222222222222222,-26.164804056286812,1.1836769889996503
e2e_kv_logprob_qwen2.5_0.5b_t0048,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,multilingual,28.555555555555557,-7.516704972419474,37.0,37.0,-8.83016973402765,8.83016973402765,7.516704972419474,959.24609375,6837.447264599436,1838.499396380373,21.0,18.0,15.887969156019972,-0.8888888888888888,0.1111111111111111,-158.9430552124977,1.1329327130006277
e2e_kv_logprob_qwen2.5_0.5b_t0049,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,multilingual,28.555555555555557,-0.0009732130501005384,37.0,37.0,-1.3144379746582773,1.3144379746582773,0.0009732130501005631,959.24609375,3.7226581689688802,1.0009736867755872,21.0,18.0,17.812949724090085,-0.16666666666666663,0.8333333333333334,-23.65988354384899,1.0105008030004683
e2e_kv_logprob_qwen2.5_0.5b_t0050,completed,0.0000,0.98,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,hybrid,multilingual,28.555555555555557,-0.11922779513729943,37.0,37.0,-1.4326925567454762,1.4326925567454762,0.11922779513729953,959.24609375,4.189965737719976,1.126626529104778,21.0,18.0,16.766033576331058,-0.16666666666666663,0.8333333333333334,-25.78846602141857,1.0735991860001377
