trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_input_len,cfg_layer,cfg_num_heads,cfg_num_layers,cfg_prompt,metric_avg_entropy,metric_avg_top5_mass,metric_avg_top_prob,metric_budget_frac,metric_budget_tokens,metric_entropy_max,metric_entropy_mean,metric_entropy_min,metric_entropy_std,metric_focused_head_count,metric_h2o_quality,metric_h2o_vs_window,metric_layer,metric_max_top_prob,metric_memory_saved_pct,metric_min_top_prob,metric_most_diffuse_head_entropy,metric_most_focused_head_entropy,metric_num_tokens,metric_seq_len,metric_sink_mass_max,metric_sink_mass_mean,metric_sink_quality,metric_skip_rate_50,metric_skip_rate_80,metric_skip_rate_90,metric_skip_rate_95,metric_skip_rate_99,metric_sparsity_mean,metric_window_quality
real_model_analysis_t0001,completed,0.0011,,head_analysis,35,,14,24,code_simple,,,,,,2.33671236038208,1.224492073059082,0.00012233562301844358,0.5441175103187561,167,,,,,,,2.33671236038208,0.00012233562301844358,,,1.0000289678573608,0.6300333738327026,,,,,,,0.20219387114048004,
real_model_analysis_t0002,completed,0.0000,,token_confidence_real,35,,,,code_simple,0.5200003534555435,0.9888383001089096,0.844904214143753,,,,,,,,,,,0.9892618656158447,,0.5850993394851685,,,8,,,,,1.0,0.625,0.5,0.375,0.0,,
real_model_analysis_t0003,completed,0.0000,0.1,kv_cache_real,,0,,,code_simple,,,,0.1,3,,,,,,0.2963952902137503,14.076070672757686,0,,90.0,,,,,35,,,0.1542432731463648,,,,,,,0.021056678181318237
real_model_analysis_t0004,completed,0.0000,0.1,kv_cache_real,,1,,,code_simple,,,,0.1,3,,,,,,0.3414051082786799,15.193193674198168,1,,90.0,,,,,35,,,0.20327945375342113,,,,,,,0.02247092452052862
real_model_analysis_t0005,completed,0.0000,0.1,kv_cache_real,,2,,,code_simple,,,,0.1,3,,,,,,0.3464765166505048,10.041615937719142,2,,90.0,,,,,35,,,0.15080168058957652,,,,,,,0.03450405978474453
real_model_analysis_t0006,completed,0.0000,0.1,kv_cache_real,,3,,,code_simple,,,,0.1,3,,,,,,0.6747442927919932,51.31627586292645,3,,90.0,,,,,35,,,0.6254077956210744,,,,,,,0.013148738513183175
real_model_analysis_t0007,completed,0.0000,0.1,kv_cache_real,,4,,,code_simple,,,,0.1,3,,,,,,0.5841584713397059,32.05398624669864,4,,90.0,,,,,35,,,0.5096918617683147,,,,,,,0.018224206713131366
real_model_analysis_t0008,completed,0.0000,0.1,kv_cache_real,,5,,,code_simple,,,,0.1,3,,,,,,0.6524633205393084,42.83822959825015,5,,90.0,,,,,35,,,0.5544868575010278,,,,,,,0.01523086566971386
real_model_analysis_t0009,completed,0.0000,0.1,kv_cache_real,,6,,,code_simple,,,,0.1,3,,,,,,0.622828765110244,37.27531412568801,6,,90.0,,,,,35,,,0.4795114897052816,,,,,,,0.016708880386899973
real_model_analysis_t0010,completed,0.0000,0.1,kv_cache_real,,7,,,code_simple,,,,0.1,3,,,,,,0.6658273495999205,45.49178931721956,7,,90.0,,,,,35,,,0.6196176605481161,,,,,,,0.014636209293880013
real_model_analysis_t0011,completed,0.0000,0.1,kv_cache_real,,8,,,code_simple,,,,0.1,3,,,,,,0.43375519295521875,15.98532419002523,8,,90.0,,,,,35,,,0.3682175196781738,,,,,,,0.027134588438680527
real_model_analysis_t0012,completed,0.0000,0.1,kv_cache_real,,9,,,code_simple,,,,0.1,3,,,,,,0.7359315043273785,97.73762893549585,9,,90.0,,,,,35,,,0.6808021139520185,,,,,,,0.007529663982467521
real_model_analysis_t0013,completed,0.0000,0.1,kv_cache_real,,10,,,code_simple,,,,0.1,3,,,,,,0.5731109954074216,33.163918455791176,10,,90.0,,,,,35,,,0.47161121401265793,,,,,,,0.01728116043257679
real_model_analysis_t0014,completed,0.0000,0.1,kv_cache_real,,11,,,code_simple,,,,0.1,3,,,,,,0.8173295838844115,193.86035939239406,11,,90.0,,,,,35,,,0.729849161742567,,,,,,,0.0042160738092414714
real_model_analysis_t0015,completed,0.0000,0.1,kv_cache_real,,12,,,code_simple,,,,0.1,3,,,,,,0.5350115337430649,24.83099748032469,12,,90.0,,,,,35,,,0.4574440754526896,,,,,,,0.021546115260451835
real_model_analysis_t0016,completed,0.0000,0.1,kv_cache_real,,13,,,code_simple,,,,0.1,3,,,,,,0.6398272883551799,44.30365082609085,13,,90.0,,,,,35,,,0.5892172434122358,,,,,,,0.014441863738651068
real_model_analysis_t0017,completed,0.0000,0.1,kv_cache_real,,14,,,code_simple,,,,0.1,3,,,,,,0.5363607086228771,27.604114753870117,14,,90.0,,,,,35,,,0.40546608746808677,,,,,,,0.01943046221207579
real_model_analysis_t0018,completed,0.0000,0.1,kv_cache_real,,15,,,code_simple,,,,0.1,3,,,,,,0.5568209285884627,34.34566102536497,15,,90.0,,,,,35,,,0.4760620095344763,,,,,,,0.01621226413948589
real_model_analysis_t0019,completed,0.0000,0.1,kv_cache_real,,16,,,code_simple,,,,0.1,3,,,,,,0.8834113248459435,343.24178514301576,16,,90.0,,,,,35,,,0.8452624142026929,,,,,,,0.002573728966238361
real_model_analysis_t0020,completed,0.0000,0.1,kv_cache_real,,17,,,code_simple,,,,0.1,3,,,,,,0.7426122014892187,80.04605648095136,17,,90.0,,,,,35,,,0.6781661468675909,,,,,,,0.009277311514602081
real_model_analysis_t0021,completed,0.0000,0.1,kv_cache_real,,18,,,code_simple,,,,0.1,3,,,,,,0.7419131109366829,70.1687069896209,18,,90.0,,,,,35,,,0.6777152497526355,,,,,,,0.010573276076562504
real_model_analysis_t0022,completed,0.0000,0.1,kv_cache_real,,19,,,code_simple,,,,0.1,3,,,,,,0.6383887399410376,30.96305775245732,19,,90.0,,,,,35,,,0.5867177725816264,,,,,,,0.020617755037141743
real_model_analysis_t0023,completed,0.0000,0.1,kv_cache_real,,20,,,code_simple,,,,0.1,3,,,,,,0.7322809169399288,85.58517884802852,20,,90.0,,,,,35,,,0.6152390220946656,,,,,,,0.008556165060310523
real_model_analysis_t0024,completed,0.0000,0.1,kv_cache_real,,21,,,code_simple,,,,0.1,3,,,,,,0.8157508496372506,94.95912549359095,21,,90.0,,,,,35,,,0.7429945098062662,,,,,,,0.008590547200145687
real_model_analysis_t0025,completed,0.0000,0.1,kv_cache_real,,22,,,code_simple,,,,0.1,3,,,,,,0.6302362616659453,61.169168995963396,22,,90.0,,,,,35,,,0.27661977971332213,,,,,,,0.010303168606190074
real_model_analysis_t0026,completed,0.0000,0.1,kv_cache_real,,23,,,code_simple,,,,0.1,3,,,,,,0.5041746578256018,23.299785139975622,23,,90.0,,,,,35,,,0.23443597105831324,,,,,,,0.02163859687103232
real_model_analysis_t0027,completed,0.0000,0.2,kv_cache_real,,0,,,code_simple,,,,0.2,7,,,,,,0.47604225865708627,6.759980025632371,0,,80.0,,,,,35,,,0.251024345189179,,,,,,,0.07042066054219653
real_model_analysis_t0028,completed,0.0000,0.2,kv_cache_real,,1,,,code_simple,,,,0.2,7,,,,,,0.5006518549981518,6.095048939294007,1,,80.0,,,,,35,,,0.30708863116678403,,,,,,,0.0821407440669611
real_model_analysis_t0029,completed,0.0000,0.2,kv_cache_real,,2,,,code_simple,,,,0.2,7,,,,,,0.5033263329527966,4.90840989238332,2,,80.0,,,,,35,,,0.2393156224951374,,,,,,,0.10254366362797836
real_model_analysis_t0030,completed,0.0000,0.2,kv_cache_real,,3,,,code_simple,,,,0.2,7,,,,,,0.7571610785696714,14.523801858106644,3,,80.0,,,,,35,,,0.6877012664692382,,,,,,,0.052132429646652906
real_model_analysis_t0031,completed,0.0000,0.2,kv_cache_real,,4,,,code_simple,,,,0.2,7,,,,,,0.6955744767302705,10.37686848028818,4,,80.0,,,,,35,,,0.6113391814988887,,,,,,,0.06703125109965288
real_model_analysis_t0032,completed,0.0000,0.2,kv_cache_real,,5,,,code_simple,,,,0.2,7,,,,,,0.7544764814423942,15.90149072947837,5,,80.0,,,,,35,,,0.656376639219521,,,,,,,0.0474469025752244
real_model_analysis_t0033,completed,0.0000,0.2,kv_cache_real,,6,,,code_simple,,,,0.2,7,,,,,,0.7227804163153235,13.421665656029958,6,,80.0,,,,,35,,,0.6041500492985813,,,,,,,0.053851767346819554
real_model_analysis_t0034,completed,0.0000,0.2,kv_cache_real,,7,,,code_simple,,,,0.2,7,,,,,,0.7552437334909121,15.28338250485348,7,,80.0,,,,,35,,,0.6775768128015481,,,,,,,0.04941600678063724
real_model_analysis_t0035,completed,0.0000,0.2,kv_cache_real,,8,,,code_simple,,,,0.2,7,,,,,,0.5565011962854862,6.284339416956781,8,,80.0,,,,,35,,,0.4486339936902293,,,,,,,0.0885536504893261
real_model_analysis_t0036,completed,0.0000,0.2,kv_cache_real,,9,,,code_simple,,,,0.2,7,,,,,,0.8140429232705869,24.526004252925706,9,,80.0,,,,,35,,,0.745675174939893,,,,,,,0.0331910128888394
real_model_analysis_t0037,completed,0.0000,0.2,kv_cache_real,,10,,,code_simple,,,,0.2,7,,,,,,0.6799923892991803,10.881095345965603,10,,80.0,,,,,35,,,0.5977987511475218,,,,,,,0.06249300899208662
real_model_analysis_t0038,completed,0.0000,0.2,kv_cache_real,,11,,,code_simple,,,,0.2,7,,,,,,0.8872832297941681,26.490260515266353,11,,80.0,,,,,35,,,0.8246617362144102,,,,,,,0.03349469625951116
real_model_analysis_t0039,completed,0.0000,0.2,kv_cache_real,,12,,,code_simple,,,,0.2,7,,,,,,0.64627413201717,9.396157055003071,12,,80.0,,,,,35,,,0.5654636920957083,,,,,,,0.06878068642680417
real_model_analysis_t0040,completed,0.0000,0.2,kv_cache_real,,13,,,code_simple,,,,0.2,7,,,,,,0.7327131719409844,17.00864748405038,13,,80.0,,,,,35,,,0.658542802795005,,,,,,,0.04307886165717033
real_model_analysis_t0041,completed,0.0000,0.2,kv_cache_real,,14,,,code_simple,,,,0.2,7,,,,,,0.6575254326317311,10.01286234624484,14,,80.0,,,,,35,,,0.562619706648529,,,,,,,0.06566807870661732
real_model_analysis_t0042,completed,0.0000,0.2,kv_cache_real,,15,,,code_simple,,,,0.2,7,,,,,,0.6705346589979464,11.50168454122776,15,,80.0,,,,,35,,,0.5785252746208329,,,,,,,0.05829882193294526
real_model_analysis_t0043,completed,0.0000,0.2,kv_cache_real,,16,,,code_simple,,,,0.2,7,,,,,,0.9303238175716073,113.13022905375733,16,,80.0,,,,,35,,,0.8710215983011934,,,,,,,0.008223476831550789
real_model_analysis_t0044,completed,0.0000,0.2,kv_cache_real,,17,,,code_simple,,,,0.2,7,,,,,,0.8366449504503057,28.24620945028282,17,,80.0,,,,,35,,,0.7343461754721103,,,,,,,0.029619724796097507
real_model_analysis_t0045,completed,0.0000,0.2,kv_cache_real,,18,,,code_simple,,,,0.2,7,,,,,,0.8100848721561493,23.234103400908506,18,,80.0,,,,,35,,,0.7527534887156523,,,,,,,0.034866198973895986
real_model_analysis_t0046,completed,0.0000,0.2,kv_cache_real,,19,,,code_simple,,,,0.2,7,,,,,,0.7242653488394108,11.27486467593486,19,,80.0,,,,,35,,,0.6625407129201646,,,,,,,0.06423716555865076
real_model_analysis_t0047,completed,0.0000,0.2,kv_cache_real,,20,,,code_simple,,,,0.2,7,,,,,,0.8309220812067822,27.452395034502484,20,,80.0,,,,,35,,,0.7343500088656684,,,,,,,0.030267744587037664
real_model_analysis_t0048,completed,0.0000,0.2,kv_cache_real,,21,,,code_simple,,,,0.2,7,,,,,,0.8765585817472856,37.25385468326139,21,,80.0,,,,,35,,,0.8158240297992111,,,,,,,0.02352933915697948
real_model_analysis_t0049,completed,0.0000,0.2,kv_cache_real,,22,,,code_simple,,,,0.2,7,,,,,,0.7831480380036558,25.54582687467114,22,,80.0,,,,,35,,,0.3426618129275956,,,,,,,0.030656593808680056
real_model_analysis_t0050,completed,0.0000,0.2,kv_cache_real,,23,,,code_simple,,,,0.2,7,,,,,,0.699908247772866,12.38537724129442,23,,80.0,,,,,35,,,0.3310732631444158,,,,,,,0.05651085422245219
real_model_analysis_t0051,completed,0.0000,0.3,kv_cache_real,,0,,,code_simple,,,,0.3,10,,,,,,0.5773468511377582,5.449369937142512,0,,70.0,,,,,35,,,0.3723104652332363,,,,,,,0.10594745040203707
real_model_analysis_t0052,completed,0.0000,0.3,kv_cache_real,,1,,,code_simple,,,,0.3,10,,,,,,0.5904277928824397,5.010596758123372,1,,70.0,,,,,35,,,0.44661116676532875,,,,,,,0.11783582303349706
real_model_analysis_t0053,completed,0.0000,0.3,kv_cache_real,,2,,,code_simple,,,,0.3,10,,,,,,0.5960209936678942,3.8058127097922223,2,,70.0,,,,,35,,,0.43811551499819074,,,,,,,0.1566080727342029
real_model_analysis_t0054,completed,0.0000,0.3,kv_cache_real,,3,,,code_simple,,,,0.3,10,,,,,,0.8000992747462857,11.380914920118567,3,,70.0,,,,,35,,,0.7343634489566498,,,,,,,0.07030184131610662
real_model_analysis_t0055,completed,0.0000,0.3,kv_cache_real,,4,,,code_simple,,,,0.3,10,,,,,,0.7529511180196214,8.849458366192966,4,,70.0,,,,,35,,,0.6675151653227105,,,,,,,0.08508442967493622
real_model_analysis_t0056,completed,0.0000,0.3,kv_cache_real,,5,,,code_simple,,,,0.3,10,,,,,,0.8012304660264111,12.223739362928386,5,,70.0,,,,,35,,,0.7146005282821402,,,,,,,0.06554708360817536
real_model_analysis_t0057,completed,0.0000,0.3,kv_cache_real,,6,,,code_simple,,,,0.3,10,,,,,,0.7723528474251418,9.981314842687315,6,,70.0,,,,,35,,,0.6829775807453836,,,,,,,0.07737987024735488
real_model_analysis_t0058,completed,0.0000,0.3,kv_cache_real,,7,,,code_simple,,,,0.3,10,,,,,,0.8015921219249157,12.078975109527978,7,,70.0,,,,,35,,,0.7217444383852128,,,,,,,0.06636259406583381
real_model_analysis_t0059,completed,0.0000,0.3,kv_cache_real,,8,,,code_simple,,,,0.3,10,,,,,,0.6346470758517742,4.928432280514744,8,,70.0,,,,,35,,,0.5181488117362532,,,,,,,0.1287726075411326
real_model_analysis_t0060,completed,0.0000,0.3,kv_cache_real,,9,,,code_simple,,,,0.3,10,,,,,,0.8510520309320188,18.46995181981508,9,,70.0,,,,,35,,,0.7861771638076148,,,,,,,0.046077653002807854
real_model_analysis_t0061,completed,0.0000,0.3,kv_cache_real,,10,,,code_simple,,,,0.3,10,,,,,,0.7369630937062868,8.267246092283077,10,,70.0,,,,,35,,,0.6493896491977624,,,,,,,0.08914251317548084
real_model_analysis_t0062,completed,0.0000,0.3,kv_cache_real,,11,,,code_simple,,,,0.3,10,,,,,,0.9219087287539601,19.598031563140804,11,,70.0,,,,,35,,,0.8473092107049623,,,,,,,0.04704088396754342
real_model_analysis_t0063,completed,0.0000,0.3,kv_cache_real,,12,,,code_simple,,,,0.3,10,,,,,,0.7078824685486118,7.1712880203074665,12,,70.0,,,,,35,,,0.6170880758448082,,,,,,,0.0987106453602266
real_model_analysis_t0064,completed,0.0000,0.3,kv_cache_real,,13,,,code_simple,,,,0.3,10,,,,,,0.7851176462308576,11.628451916037742,13,,70.0,,,,,35,,,0.6987428282304119,,,,,,,0.0675169534087369
real_model_analysis_t0065,completed,0.0000,0.3,kv_cache_real,,14,,,code_simple,,,,0.3,10,,,,,,0.7233878570460113,7.301698700958255,14,,70.0,,,,,35,,,0.6142253584371977,,,,,,,0.09907117325329733
real_model_analysis_t0066,completed,0.0000,0.3,kv_cache_real,,15,,,code_simple,,,,0.3,10,,,,,,0.7364251611869348,7.51028306291028,15,,70.0,,,,,35,,,0.6264133382270244,,,,,,,0.09805557993197205
real_model_analysis_t0067,completed,0.0000,0.3,kv_cache_real,,16,,,code_simple,,,,0.3,10,,,,,,0.9514415641616377,86.89789419702096,16,,70.0,,,,,35,,,0.8810773092529556,,,,,,,0.01094895995988652
real_model_analysis_t0068,completed,0.0000,0.3,kv_cache_real,,17,,,code_simple,,,,0.3,10,,,,,,0.8704997769086641,21.112553331132997,17,,70.0,,,,,35,,,0.7860227735023795,,,,,,,0.04123138320863387
real_model_analysis_t0069,completed,0.0000,0.3,kv_cache_real,,18,,,code_simple,,,,0.3,10,,,,,,0.8462818287712829,16.13791685437078,18,,70.0,,,,,35,,,0.7813184098146848,,,,,,,0.05244058675033244
real_model_analysis_t0070,completed,0.0000,0.3,kv_cache_real,,19,,,code_simple,,,,0.3,10,,,,,,0.7764100235122252,8.461013217391363,19,,70.0,,,,,35,,,0.7096968248281923,,,,,,,0.0917632443731842
real_model_analysis_t0071,completed,0.0000,0.3,kv_cache_real,,20,,,code_simple,,,,0.3,10,,,,,,0.8698428325944446,19.169642005428425,20,,70.0,,,,,35,,,0.7842189732279236,,,,,,,0.04537606035355924
real_model_analysis_t0072,completed,0.0000,0.3,kv_cache_real,,21,,,code_simple,,,,0.3,10,,,,,,0.9006281909664664,25.937869938901752,21,,70.0,,,,,35,,,0.848873810246269,,,,,,,0.03472251935444011
real_model_analysis_t0073,completed,0.0000,0.3,kv_cache_real,,22,,,code_simple,,,,0.3,10,,,,,,0.836829167276498,12.250696949628043,22,,70.0,,,,,35,,,0.6009556966558403,,,,,,,0.06830869873912813
real_model_analysis_t0074,completed,0.0000,0.3,kv_cache_real,,23,,,code_simple,,,,0.3,10,,,,,,0.763738513377253,7.421419030921358,23,,70.0,,,,,35,,,0.5269939137855417,,,,,,,0.10291003785059634
real_model_analysis_t0075,completed,0.0000,0.5,kv_cache_real,,0,,,code_simple,,,,0.5,17,,,,,,0.761692924701777,3.5262426947848926,0,,50.0,,,,,35,,,0.47038228788538866,,,,,,,0.2160069486505499
real_model_analysis_t0076,completed,0.0000,0.5,kv_cache_real,,1,,,code_simple,,,,0.5,17,,,,,,0.761591282276289,3.099346014944102,1,,50.0,,,,,35,,,0.5413273826743524,,,,,,,0.24572644635485288
real_model_analysis_t0077,completed,0.0000,0.5,kv_cache_real,,2,,,code_simple,,,,0.5,17,,,,,,0.763712182219158,2.6771250131947375,2,,50.0,,,,,35,,,0.5566307118652091,,,,,,,0.28527326085074556
real_model_analysis_t0078,completed,0.0000,0.5,kv_cache_real,,3,,,code_simple,,,,0.5,17,,,,,,0.8876736763107661,6.887971242626985,3,,50.0,,,,,35,,,0.7889616322412488,,,,,,,0.12887302299076073
real_model_analysis_t0079,completed,0.0000,0.5,kv_cache_real,,4,,,code_simple,,,,0.5,17,,,,,,0.8567027957979854,5.107414710381122,4,,50.0,,,,,35,,,0.7352732149686947,,,,,,,0.16773707332922982
real_model_analysis_t0080,completed,0.0000,0.5,kv_cache_real,,5,,,code_simple,,,,0.5,17,,,,,,0.8803696492686653,7.1662508436338515,5,,50.0,,,,,35,,,0.7616530269659813,,,,,,,0.12284940458799916
real_model_analysis_t0081,completed,0.0000,0.5,kv_cache_real,,6,,,code_simple,,,,0.5,17,,,,,,0.8674349285819852,6.094138168331979,6,,50.0,,,,,35,,,0.7476709838036208,,,,,,,0.1423392290462968
real_model_analysis_t0082,completed,0.0000,0.5,kv_cache_real,,7,,,code_simple,,,,0.5,17,,,,,,0.8848985707050463,6.726597765952271,7,,50.0,,,,,35,,,0.7764752021448518,,,,,,,0.13155217563091093
real_model_analysis_t0083,completed,0.0000,0.5,kv_cache_real,,8,,,code_simple,,,,0.5,17,,,,,,0.7904245219093134,3.2654605171114546,8,,50.0,,,,,35,,,0.6406654979507196,,,,,,,0.24205606460938114
real_model_analysis_t0084,completed,0.0000,0.5,kv_cache_real,,9,,,code_simple,,,,0.5,17,,,,,,0.9170446474458863,9.130550005910292,9,,50.0,,,,,35,,,0.8252551074427025,,,,,,,0.10043695580794965
real_model_analysis_t0085,completed,0.0000,0.5,kv_cache_real,,10,,,code_simple,,,,0.5,17,,,,,,0.8485607554399073,5.164634626525025,10,,50.0,,,,,35,,,0.7276371825708723,,,,,,,0.1643021853049948
real_model_analysis_t0086,completed,0.0000,0.5,kv_cache_real,,11,,,code_simple,,,,0.5,17,,,,,,0.96174299052266,13.701544582426825,11,,50.0,,,,,35,,,0.8885592315689117,,,,,,,0.0701923045782854
real_model_analysis_t0087,completed,0.0000,0.5,kv_cache_real,,12,,,code_simple,,,,0.5,17,,,,,,0.8287093729677064,4.399670505669642,12,,50.0,,,,,35,,,0.7040383234911312,,,,,,,0.1883571444497466
real_model_analysis_t0088,completed,0.0000,0.5,kv_cache_real,,13,,,code_simple,,,,0.5,17,,,,,,0.8825372478615636,6.554010340014227,13,,50.0,,,,,35,,,0.7644422228253754,,,,,,,0.13465606584008652
real_model_analysis_t0089,completed,0.0000,0.5,kv_cache_real,,14,,,code_simple,,,,0.5,17,,,,,,0.8380403649900205,4.708685278928476,14,,50.0,,,,,35,,,0.6977538419321992,,,,,,,0.17797757024456046
real_model_analysis_t0090,completed,0.0000,0.5,kv_cache_real,,15,,,code_simple,,,,0.5,17,,,,,,0.8546523935810602,4.903990987772221,15,,50.0,,,,,35,,,0.7176590227968316,,,,,,,0.17427690950331673
real_model_analysis_t0091,completed,0.0000,0.5,kv_cache_real,,16,,,code_simple,,,,0.5,17,,,,,,0.9761061101434141,18.168222847331716,16,,50.0,,,,,35,,,0.8902749225731619,,,,,,,0.05372600932659577
real_model_analysis_t0092,completed,0.0000,0.5,kv_cache_real,,17,,,code_simple,,,,0.5,17,,,,,,0.9337121028108512,11.068431315910175,17,,50.0,,,,,35,,,0.8227560511812132,,,,,,,0.08435812412448172
real_model_analysis_t0093,completed,0.0000,0.5,kv_cache_real,,18,,,code_simple,,,,0.5,17,,,,,,0.9140559259509076,8.43920800804168,18,,50.0,,,,,35,,,0.8360422755799962,,,,,,,0.1083106288030711
real_model_analysis_t0094,completed,0.0000,0.5,kv_cache_real,,19,,,code_simple,,,,0.5,17,,,,,,0.8670363485349826,5.515551962976672,19,,50.0,,,,,35,,,0.783301013780984,,,,,,,0.1571984733993974
real_model_analysis_t0095,completed,0.0000,0.5,kv_cache_real,,20,,,code_simple,,,,0.5,17,,,,,,0.9348863833609683,11.298994315532854,20,,50.0,,,,,35,,,0.8258778989131942,,,,,,,0.08274067206811225
real_model_analysis_t0096,completed,0.0000,0.5,kv_cache_real,,21,,,code_simple,,,,0.5,17,,,,,,0.9411870656835238,14.49089018308812,21,,50.0,,,,,35,,,0.8765203412200995,,,,,,,0.0649502586654031
real_model_analysis_t0097,completed,0.0000,0.5,kv_cache_real,,22,,,code_simple,,,,0.5,17,,,,,,0.9283898270777605,8.79053634085213,22,,50.0,,,,,35,,,0.6612580069567492,,,,,,,0.10561242125389643
real_model_analysis_t0098,completed,0.0000,0.5,kv_cache_real,,23,,,code_simple,,,,0.5,17,,,,,,0.8783290232872035,5.528281739389496,23,,50.0,,,,,35,,,0.6132009606704814,,,,,,,0.15887920780683654
real_model_analysis_t0099,completed,0.0000,0.75,kv_cache_real,,0,,,code_simple,,,,0.75,26,,,,,,0.915070263456432,1.8934600099539853,0,,25.0,,,,,35,,,0.6705904920512782,,,,,,,0.4832794242528893
real_model_analysis_t0100,completed,0.0000,0.75,kv_cache_real,,1,,,code_simple,,,,0.75,26,,,,,,0.9164340140447925,1.9742875988136062,1,,25.0,,,,,35,,,0.7334570424348791,,,,,,,0.4641846580992042
real_model_analysis_t0101,completed,0.0000,0.75,kv_cache_real,,2,,,code_simple,,,,0.75,26,,,,,,0.9266596787423231,1.868160019647531,2,,25.0,,,,,35,,,0.7561817283839896,,,,,,,0.4960280002765275
real_model_analysis_t0102,completed,0.0000,0.75,kv_cache_real,,3,,,code_simple,,,,0.75,26,,,,,,0.9623582423262925,4.169291441624604,3,,25.0,,,,,35,,,0.8817768560298198,,,,,,,0.2308205736635433
real_model_analysis_t0103,completed,0.0000,0.75,kv_cache_real,,4,,,code_simple,,,,0.75,26,,,,,,0.9428212261641187,3.312243216091177,4,,25.0,,,,,35,,,0.8447842867955767,,,,,,,0.2846473415912841
real_model_analysis_t0104,completed,0.0000,0.75,kv_cache_real,,5,,,code_simple,,,,0.75,26,,,,,,0.9573539630471557,4.07385459231135,5,,25.0,,,,,35,,,0.8534060346683675,,,,,,,0.23499954192130101
real_model_analysis_t0105,completed,0.0000,0.75,kv_cache_real,,6,,,code_simple,,,,0.75,26,,,,,,0.9541624401175294,3.6513380243002844,6,,25.0,,,,,35,,,0.8480960334245066,,,,,,,0.26131857247053375
real_model_analysis_t0106,completed,0.0000,0.75,kv_cache_real,,7,,,code_simple,,,,0.75,26,,,,,,0.9601279447305071,4.102886544791898,7,,25.0,,,,,35,,,0.863694505611128,,,,,,,0.23401279422392746
real_model_analysis_t0107,completed,0.0000,0.75,kv_cache_real,,8,,,code_simple,,,,0.75,26,,,,,,0.9292075891633774,2.186313736928837,8,,25.0,,,,,35,,,0.8066371548036269,,,,,,,0.42501109217227706
real_model_analysis_t0108,completed,0.0000,0.75,kv_cache_real,,9,,,code_simple,,,,0.75,26,,,,,,0.974003654125602,5.515365488560943,9,,25.0,,,,,35,,,0.9117156727559625,,,,,,,0.17659820661853126
real_model_analysis_t0109,completed,0.0000,0.75,kv_cache_real,,10,,,code_simple,,,,0.75,26,,,,,,0.9476923134412948,3.1185735589980084,10,,25.0,,,,,35,,,0.8489982773160011,,,,,,,0.30388647101394217
real_model_analysis_t0110,completed,0.0000,0.75,kv_cache_real,,11,,,code_simple,,,,0.75,26,,,,,,0.9904398269998688,7.71039980703276,11,,25.0,,,,,35,,,0.9397285967642568,,,,,,,0.12845505444432015
real_model_analysis_t0111,completed,0.0000,0.75,kv_cache_real,,12,,,code_simple,,,,0.75,26,,,,,,0.9454384011923993,2.747363633599546,12,,25.0,,,,,35,,,0.8340438303411868,,,,,,,0.3441256882161256
real_model_analysis_t0112,completed,0.0000,0.75,kv_cache_real,,13,,,code_simple,,,,0.75,26,,,,,,0.9656568444724514,3.6737187923564987,13,,25.0,,,,,35,,,0.8733337908883197,,,,,,,0.26285540593950385
real_model_analysis_t0113,completed,0.0000,0.75,kv_cache_real,,14,,,code_simple,,,,0.75,26,,,,,,0.9435013579287412,2.7490269972867707,14,,25.0,,,,,35,,,0.8357441522369935,,,,,,,0.34321283816417825
real_model_analysis_t0114,completed,0.0000,0.75,kv_cache_real,,15,,,code_simple,,,,0.75,26,,,,,,0.9531987543384745,2.928369053312524,15,,25.0,,,,,35,,,0.854755843701753,,,,,,,0.3255049950962401
real_model_analysis_t0115,completed,0.0000,0.75,kv_cache_real,,16,,,code_simple,,,,0.75,26,,,,,,0.9936888283137092,11.333478952056634,16,,25.0,,,,,35,,,0.9482098406820736,,,,,,,0.08767729948740842
real_model_analysis_t0116,completed,0.0000,0.75,kv_cache_real,,17,,,code_simple,,,,0.75,26,,,,,,0.9807794544713059,6.062184802457119,17,,25.0,,,,,35,,,0.8940449436242838,,,,,,,0.16178646584211312
real_model_analysis_t0117,completed,0.0000,0.75,kv_cache_real,,18,,,code_simple,,,,0.75,26,,,,,,0.9709677847285424,5.034837241398353,18,,25.0,,,,,35,,,0.9180790279583667,,,,,,,0.1928498853438349
real_model_analysis_t0118,completed,0.0000,0.75,kv_cache_real,,19,,,code_simple,,,,0.75,26,,,,,,0.9491497682409079,3.6469683100908763,19,,25.0,,,,,35,,,0.886600722157644,,,,,,,0.26025720202028757
real_model_analysis_t0119,completed,0.0000,0.75,kv_cache_real,,20,,,code_simple,,,,0.75,26,,,,,,0.9804825751157535,6.083095833268531,20,,25.0,,,,,35,,,0.8964858632915801,,,,,,,0.16118151053177257
real_model_analysis_t0120,completed,0.0000,0.75,kv_cache_real,,21,,,code_simple,,,,0.75,26,,,,,,0.9765883271475855,8.250569515634812,21,,25.0,,,,,35,,,0.9279498020211925,,,,,,,0.11836617160754208
real_model_analysis_t0121,completed,0.0000,0.75,kv_cache_real,,22,,,code_simple,,,,0.75,26,,,,,,0.9863733663005602,4.515267215562513,22,,25.0,,,,,35,,,0.7409347080749984,,,,,,,0.21845293295176052
